
                time        total_energy      kinetic_energy    potential_energy          temprature
       47.6588770000     -678.5235633444     2351.1095782412    -3027.4944085312     -678.5235633444
       47.8002980000     -669.0322196348     2368.7456113067    -3029.6763817424     -669.0322196348
       47.9417190000     -650.4483656822     2374.8766423439    -3023.2489552863     -650.4483656822
       48.0831400000     -666.5567420941     2327.4367300423    -3019.3173070276     -666.5567420941
       48.2245610000     -748.1981139680     2209.7743763488    -3018.3775838231     -748.1981139680
       48.3659820000     -886.4398854435     2056.9546399979    -3021.7428356288     -886.4398854435
       48.5074030000    -1042.0808628558     1906.4807278291    -3020.3282160839    -1042.0808628558
       48.6488240000    -1173.2100941201     1797.0480137416    -3019.3132476769    -1173.2100941201
       48.7902450000    -1250.1326543891     1753.6362102543    -3018.9564714492    -1250.1326543891
       48.9316660000    -1255.2995991720     1786.0276612469    -3019.3649482145    -1255.2995991720
       49.0730870000    -1186.8327369867     1882.4871319610    -3017.4196664931    -1186.8327369867
       49.2145080000    -1074.1995320733     2004.6014728554    -3018.7562602863    -1074.1995320733
       49.3559290000     -959.3813082579     2107.7094410782    -3019.9147153789     -959.3813082579
       49.4973500000     -882.3565094225     2156.8657837778    -3020.5372598435     -882.3565094225
       49.6387710000     -866.8042042947     2140.2841066173    -3020.4972503505     -866.8042042947
       49.7801920000     -912.1085872480     2073.7352090015    -3025.4882077368     -912.1085872480
       49.9216130000     -986.8096859792     2001.0578997873    -3024.5551257500     -986.8096859792
       50.0630340000    -1051.8620511643     1952.0453398078    -3025.3770839488    -1051.8620511643
       50.2044550000    -1084.2574707901     1932.5862431661    -3022.2616403596    -1084.2574707901
       50.3458760000    -1092.6905079627     1927.2003906393    -3022.3087657436    -1092.6905079627
       50.4872970000    -1097.2246481808     1922.9347417677    -3022.3669643245    -1097.2246481808
       50.6287180000    -1101.9339679211     1930.6373794029    -3028.5730686450    -1101.9339679211
       50.7701390000    -1082.4502431131     1971.2812820785    -3033.1740614324    -1082.4502431131
       50.9115600000    -1035.9242097221     2030.6198421843    -3038.2741772127    -1035.9242097221
       51.0529810000     -966.5447419093     2125.9001576817    -3045.7976790779     -966.5447419093
       51.1944020000     -873.3508768922     2215.3268352769    -3046.8285309002     -873.3508768922
       51.3358230000     -799.6414153620     2269.2073382290    -3045.8557561074     -799.6414153620
       51.4772440000     -776.7665495645     2255.4259761688    -3045.8566651160     -776.7665495645
       51.6186650000     -833.4507129250     2155.8428461129    -3044.9850067323     -833.4507129250
       51.7600860000     -966.9548145222     1994.7695421592    -3043.4761121834     -966.9548145222
       51.9015070000    -1129.8430708250     1840.6513721216    -3042.0167836299    -1129.8430708250
       52.0429280000    -1245.8406211151     1770.1146658034    -3041.3869036615    -1245.8406211151
       52.1843490000    -1256.4116028223     1812.9686494400    -3038.9183215107    -1256.4116028223
       52.3257700000    -1175.0643016666     1918.0203789787    -3040.0737161573    -1175.0643016666
       52.4671910000    -1076.6528250303     1998.2295950677    -3040.9923592153    -1076.6528250303
       52.6086120000    -1030.4733612954     2009.5132751873    -3040.8582739663    -1030.4733612954
       52.7500330000    -1059.9180448599     1948.5203587677    -3043.4288499233    -1059.9180448599
       52.8914540000    -1125.7761316323     1891.8030876427    -3042.1844502396    -1125.7761316323
       53.0328750000    -1152.8758906560     1901.0507917448    -3042.3713045781    -1152.8758906560
       53.1742960000    -1104.4043245032     1983.1957028294    -3043.3012662815    -1104.4043245032
       53.3157170000    -1010.3404872246     2079.6455480886    -3044.3887469685    -1010.3404872246
       53.4571380000     -928.2445201767     2139.0239482466    -3041.3182041601     -928.2445201767
       53.5985590000     -893.0075937671     2144.4406397313    -3038.2116819096     -893.0075937671
       53.7399800000     -919.8219207691     2082.9979323144    -3040.9178422840     -919.8219207691
       53.8814010000    -1012.5837812639     1962.3868707014    -3037.9515710837    -1012.5837812639
       54.0228220000    -1159.2809748317     1789.1908768534    -3036.3001349508    -1159.2809748317
       54.1642430000    -1336.0030969063     1625.6028419670    -3038.3264415673    -1336.0030969063
       54.3056640000    -1459.7868951948     1551.2436381796    -3033.7988525221    -1459.7868951948
       54.4470850000    -1468.4359498910     1594.4613423152    -3034.2958932249    -1468.4359498910
       54.5885060000    -1391.3833100003     1694.6641903620    -3035.3799535953    -1391.3833100003
       54.7299270000    -1294.6630387194     1779.4940500998    -3038.0255240093    -1294.6630387194
       54.8713480000    -1238.9668951179     1810.6623139721    -3038.4313381181    -1238.9668951179
       55.0127690000    -1227.9128046128     1807.6931329715    -3038.4918656338    -1227.9128046128
       55.1541900000    -1233.3538307692     1805.2875176634    -3038.5559237721    -1233.3538307692
       55.2956110000    -1225.2549061064     1825.8097686156    -3038.8518913376    -1225.2549061064
       55.4370320000    -1193.0118340231     1872.4283354412    -3042.6062575919    -1193.0118340231
       55.5784530000    -1141.6422819371     1927.9150171536    -3043.2661424397    -1141.6422819371
       55.7198740000    -1096.0715095082     1961.0991435225    -3043.7065267913    -1096.0715095082
       55.8612950000    -1082.2149079890     1954.8379356769    -3043.7503572685    -1082.2149079890
       56.0027160000    -1109.2516347871     1908.8555599781    -3043.3896351846    -1109.2516347871
       56.1441370000    -1165.6075437637     1847.9473177605    -3042.8704136837    -1165.6075437637
       56.2855580000    -1212.9745478365     1822.2245815689    -3042.6990971317    -1212.9745478365
       56.4269790000    -1202.6580580912     1870.4135144245    -3043.2748759106    -1202.6580580912
       56.5684000000    -1125.6293662034     1967.2663259065    -3044.3531576879    -1125.6293662034
       56.7098210000    -1037.1603412567     2036.3855687102    -3045.1642334616    -1037.1603412567
       56.8512420000    -1007.8036262809     2026.1108104600    -3046.7486291681    -1007.8036262809
       56.9926630000    -1066.2913976021     1925.6485605920    -3049.7285411957    -1066.2913976021
       57.1340840000    -1203.8323701515     1758.1723533692    -3048.1322712236    -1203.8323701515
       57.2755050000    -1384.5556864494     1571.3102937450    -3046.3185962099    -1384.5556864494
       57.4169260000    -1546.3190354647     1443.2683901342    -3043.5908102775    -1546.3190354647
       57.5583470000    -1617.0563496643     1429.5057480363    -3041.8750919878    -1617.0563496643
       57.6997680000    -1576.2227394382     1510.8421856129    -3042.7489087671    -1576.2227394382
       57.8411890000    -1482.6295507025     1605.5403731325    -3043.7711319117    -1482.6295507025
       57.9826100000    -1406.5804813014     1658.6234724704    -3042.3434552016    -1406.5804813014
       58.1240310000    -1379.7981233986     1657.9957203038    -3040.2286461074    -1379.7981233986
       58.2654520000    -1395.2743259719     1631.5260360631    -3040.0343236229    -1395.2743259719
       58.4068730000    -1415.8324543881     1626.2165464276    -3041.9343317876    -1415.8324543881
       58.5482940000    -1390.7102135116     1681.8748747347    -3038.8838267305    -1390.7102135116
       58.6897150000    -1306.6851198849     1785.8188916586    -3035.7368411505    -1306.6851198849
       58.8311360000    -1190.1997341539     1904.2028928174    -3037.0263930174    -1190.1997341539
       58.9725570000    -1084.6549805045     1991.8911387900    -3038.0189259621    -1084.6549805045
       59.1139780000    -1030.2255211678     2010.2840284119    -3038.3184308011    -1030.2255211678
       59.2553990000    -1053.2866672024     1942.2078919896    -3035.4193684723    -1053.2866672024
       59.3968200000    -1156.2757326341     1808.8537296217    -3034.1709571461    -1156.2757326341
       59.5382410000    -1301.0029767204     1659.9131775941    -3032.7474195822    -1301.0029767204
       59.6796620000    -1431.8327492422     1552.9000414471    -3031.7315180238    -1431.8327492422
       59.8210830000    -1501.0689785175     1524.9922116043    -3033.9617227509    -1501.0689785175
       59.9625040000    -1489.2514984739     1574.5800588589    -3034.5224580360    -1489.2514984739
       60.1039250000    -1416.7829419791     1663.9116630849    -3035.4942406405    -1416.7829419791
       60.2453460000    -1326.5011216421     1750.5993425177    -3036.4505014975    -1326.5011216421
       60.3867670000    -1256.6368521109     1801.0207484019    -3037.0489096773    -1256.6368521109
       60.5281880000    -1237.1387733270     1796.7795835375    -3043.9929183046    -1237.1387733270
       60.6696090000    -1262.3941687924     1758.1831847817    -3043.6922502676    -1262.3941687924
       60.8110300000    -1319.1936846517     1688.6963567397    -3041.3706948861    -1319.1936846517
       60.9524510000    -1384.0120502537     1631.7128514792    -3040.8675182830    -1384.0120502537
       61.0938720000    -1415.5157072565     1631.4736784773    -3040.9323415949    -1415.5157072565
       61.2352930000    -1377.0209702718     1708.2230179355    -3041.7790337911    -1377.0209702718
       61.3767140000    -1272.8496710306     1833.0277812322    -3043.1243691584    -1272.8496710306
       61.5181350000    -1150.7259172972     1944.3119984418    -3044.3488508273    -1150.7259172972
       61.6595560000    -1067.8648122978     2001.0224560041    -3045.5811748841    -1067.8648122978
       61.8009770000    -1052.2051765859     1973.0080374398    -3045.5433630025    -1052.2051765859
       61.9423980000    -1113.9932438425     1896.3507248686    -3053.8504221977    -1113.9932438425
       62.0838190000    -1206.3144736594     1797.4203230063    -3052.9448136278    -1206.3144736594
       62.2252400000    -1300.5338689663     1714.9017761662    -3050.2981937310    -1300.5338689663
       62.3666610000    -1352.9750505265     1686.5002960470    -3050.0874973823    -1352.9750505265
       62.5080820000    -1362.3858085123     1699.3254259583    -3049.9391967408    -1362.3858085123
       62.6495030000    -1333.4696859908     1733.4167919127    -3050.3638483299    -1333.4696859908
       62.7909240000    -1304.2193027922     1756.2056751352    -3050.6780527686    -1304.2193027922
       62.9323450000    -1288.0007665722     1769.5217929115    -3050.8973292135    -1288.0007665722
       63.0737660000    -1268.2251127814     1802.2697649694    -3053.5022994207    -1268.2251127814
       63.2151870000    -1211.5464160418     1888.7057264577    -3056.0620975009    -1211.5464160418
       63.3566080000    -1121.3157301268     1976.3522762121    -3057.0511502435    -1121.3157301268
       63.4980290000    -1055.5026272054     2014.3061015263    -3055.9557758753    -1055.5026272054
       63.6394500000    -1051.7205115438     1991.1770577954    -3059.3554398421    -1051.7205115438
       63.7808710000    -1098.6042111886     1926.7839947885    -3058.8108670819    -1098.6042111886
       63.9222920000    -1164.9668271193     1865.1787573435    -3058.2853478533    -1164.9668271193
       64.0637130000    -1208.9817418249     1840.8123707650    -3058.1305923885    -1208.9817418249
       64.2051340000    -1208.4640570088     1863.1163912653    -3054.6702127498    -1208.4640570088
       64.3465550000    -1168.0361590412     1917.0734176890    -3059.5354477401    -1168.0361590412
       64.4879760000    -1119.7479250408     1957.4692107837    -3060.0478337641    -1119.7479250408
       64.6293970000    -1099.6870337436     1954.5964818948    -3060.1262711755    -1099.6870337436
       64.7708180000    -1132.0281369793     1900.0743082192    -3063.5819815664    -1132.0281369793
       64.9122390000    -1209.2836821453     1800.8075090493    -3058.7013745731    -1209.2836821453
       65.0536600000    -1310.3822922314     1706.6152905926    -3062.4975338547    -1310.3822922314
       65.1950810000    -1382.0778576512     1671.2717459752    -3064.0854107587    -1382.0778576512
       65.3365020000    -1368.9702125308     1726.3533768246    -3061.1122934274    -1368.9702125308
       65.4779230000    -1281.7072906013     1844.3161042587    -3065.9276236284    -1281.7072906013
       65.6193440000    -1153.0328939143     1978.6085187443    -3067.3852252299    -1153.0328939143
       65.7607650000    -1039.0916402024     2066.9095488461    -3068.3923313842    -1039.0916402024
       65.9021860000     -987.4222264032     2082.4827621176    -3066.8935437632     -987.4222264032
       66.0436070000    -1003.1534997663     2037.2828207112    -3066.5545495807    -1003.1534997663
       66.1850280000    -1067.8169671467     1963.2479107975    -3070.9784219783    -1067.8169671467
       66.3264490000    -1148.8445429821     1879.7109358017    -3070.2358539328    -1148.8445429821
       66.4678700000    -1231.3521407461     1801.3547618163    -3069.5358229768    -1231.3521407461
       66.6092910000    -1294.8095270939     1755.2202985903    -3069.1536902141    -1294.8095270939
       66.7507120000    -1319.2575614893     1753.9520308541    -3070.8806484626    -1319.2575614893
       66.8921330000    -1306.4748634140     1775.6369082818    -3071.1845276881    -1306.4748634140
       67.0335540000    -1289.5281070595     1786.8429524677    -3073.4755255968    -1289.5281070595
       67.1749750000    -1292.8346547777     1768.1727723361    -3073.3754643962    -1292.8346547777
       67.3163960000    -1327.4401289749     1721.4157088962    -3072.9869587265    -1327.4401289749
       67.4578170000    -1375.1081573579     1677.5794188327    -3072.6214508690    -1375.1081573579
       67.5992380000    -1405.5319861818     1662.3984729503    -3072.5415490763    -1405.5319861818
       67.7406590000    -1399.0594199911     1686.4246670001    -3068.7725435071    -1399.0594199911
       67.8820800000    -1362.1320847037     1727.2754484725    -3069.2643195239    -1362.1320847037
       68.0235010000    -1321.8031864227     1763.8663238884    -3069.8926222330    -1321.8031864227
       68.1649220000    -1292.9853987404     1783.3400554710    -3070.1776608995    -1292.9853987404
       68.3063430000    -1296.5840675934     1755.5584362106    -3069.9854502128    -1296.5840675934
       68.4477640000    -1346.8129669860     1686.5970615595    -3069.3708767586    -1346.8129669860
       68.5891850000    -1418.8923262684     1619.6029680139    -3068.7660195371    -1418.8923262684
       68.7306060000    -1462.0062637026     1604.6550090924    -3068.6809201306    -1462.0062637026
       68.8720270000    -1448.5574773108     1640.1425406975    -3069.1085380745    -1448.5574773108
       69.0134480000    -1407.6289950556     1674.5812331754    -3064.3629889730    -1407.6289950556
       69.1548690000    -1393.2455512564     1656.7116159163    -3063.7434577544    -1393.2455512564
       69.2962900000    -1431.2133056901     1604.0228244319    -3063.2841642053    -1431.2133056901
       69.4377110000    -1483.9230667799     1568.3460383851    -3068.9442492908    -1483.9230667799
       69.5791320000    -1478.3167600155     1625.1073783285    -3069.5815289435    -1478.3167600155
       69.7205530000    -1389.4198216079     1739.3132117395    -3064.9191865021    -1389.4198216079
       69.8619740000    -1262.2440089130     1859.8137524427    -3063.3793962376    -1262.2440089130
       70.0033950000    -1165.5034988156     1924.0445997471    -3064.1304064895    -1165.5034988156
       70.1448160000    -1139.4020818339     1913.7164332814    -3064.1308436169    -1139.4020818339
       70.2862370000    -1173.0361862909     1866.7146477425    -3064.0924408528    -1173.0361862909
       70.4276580000    -1234.2930461822     1789.3992360953    -3063.4040621604    -1234.2930461822
       70.5690790000    -1317.8578923090     1708.4801688477    -3067.0196184482    -1317.8578923090
       70.7105000000    -1390.1929364375     1650.1523610253    -3066.5050481737    -1390.1929364375
       70.8519210000    -1426.5849107985     1636.2309278405    -3060.4457683186    -1426.5849107985
       70.9933420000    -1409.5161840443     1671.3757476653    -3059.3601967606    -1409.5161840443
       71.1347630000    -1354.4136708414     1739.4479646086    -3060.1266615884    -1354.4136708414
       71.2761840000    -1286.9532735094     1812.2000298812    -3067.9260249722    -1286.9532735094
       71.4176050000    -1212.8000604776     1891.4109782224    -3068.8224833947    -1212.8000604776
       71.5590260000    -1159.8442448301     1915.9666946629    -3069.1733950337    -1159.8442448301
       71.7004470000    -1160.1628357522     1903.7865477948    -3074.2799215335    -1160.1628357522
       71.8418680000    -1189.8006162114     1864.5664716665    -3073.9810586309    -1189.8006162114
       71.9832890000    -1221.8297826700     1847.4819912166    -3073.9000527740    -1221.8297826700
       72.1247100000    -1211.1322338563     1888.6823302250    -3074.4080846629    -1211.1322338563
       72.2661310000    -1142.4499883739     1981.1529376028    -3079.2421686597    -1142.4499883739
       72.4075520000    -1041.0621758416     2092.0524645668    -3080.4762114924    -1041.0621758416
       72.5489730000     -953.1936478048     2150.4863374118    -3082.9898519210     -953.1936478048
       72.6903940000     -935.6882725393     2128.2033540902    -3082.8932356179     -935.6882725393
       72.8318150000     -998.0420025543     2036.3360302730    -3082.0841163857     -998.0420025543
       72.9732360000    -1088.8622056045     1959.6604779851    -3081.4148478299    -1088.8622056045
       73.1146570000    -1131.7116856480     1950.0106584498    -3081.4180802396    -1131.7116856480
       73.2560780000    -1121.9777909738     1966.9873125377    -3081.6948803266    -1121.9777909738
       73.3974990000    -1111.5483338448     1966.1811709646    -3081.1945197542    -1111.5483338448
       73.5389200000    -1140.6494877475     1905.7006454016    -3080.6891131438    -1140.6494877475
       73.6803410000    -1219.9573011967     1818.9116485857    -3081.3517028374    -1219.9573011967
       73.8217620000    -1296.1551075981     1758.8318994993    -3080.8296873078    -1296.1551075981
       73.9631830000    -1331.0958059085     1748.5362831903    -3076.6916293653    -1331.0958059085
       74.1046040000    -1310.3493885857     1787.9650255258    -3075.3923903964    -1310.3493885857
       74.2460250000    -1257.4763358123     1850.0442000234    -3076.1093399419    -1257.4763358123
       74.3874460000    -1187.2320626020     1937.4598753502    -3079.2901391169    -1187.2320626020
       74.5288670000    -1102.5736063298     2012.0091341354    -3083.4668263538    -1102.5736063298
       74.6702880000    -1047.8921221795     2048.9668206330    -3083.9557255356    -1047.8921221795
       74.8117090000    -1048.4435695408     2007.0721286587    -3083.6494314087    -1048.4435695408
       74.9531300000    -1133.2239147799     1881.5279377664    -3080.7438756702    -1133.2239147799
       75.0945510000    -1273.2732537264     1741.2042007189    -3079.1260338756    -1273.2732537264
       75.2359720000    -1392.1954844208     1643.2488418148    -3078.2104740635    -1392.1954844208
       75.3773930000    -1451.9396703553     1622.9915159859    -3078.0727875286    -1451.9396703553
       75.5188140000    -1436.9510349628     1667.2823319360    -3079.7440645725    -1436.9510349628
       75.6602350000    -1375.7238991820     1751.1679144538    -3084.9022239269    -1375.7238991820
       75.8016560000    -1295.6820049925     1827.0300456404    -3089.7720063606    -1295.6820049925
       75.9430770000    -1241.5561309242     1864.2260207324    -3091.9443146490    -1241.5561309242
       76.0844980000    -1225.1714855997     1857.4753892796    -3085.4988909855    -1225.1714855997
       76.2259190000    -1235.7640753632     1842.0799676584    -3085.4370062905    -1235.7640753632
       76.3673400000    -1245.5947385519     1847.4290869658    -3087.1554767823    -1245.5947385519
       76.5087610000    -1212.2848242761     1908.6844466244    -3087.8686150530    -1212.2848242761
       76.6501820000    -1133.3395608444     2000.3588263516    -3085.1261144486    -1133.3395608444
       76.7916030000    -1039.7551682511     2084.4985363560    -3084.3922910900    -1039.7551682511
       76.9330240000     -975.7345697787     2127.3735875745    -3086.9215263128     -975.7345697787
       77.0744450000     -967.8835944692     2096.8592261083    -3086.7383099117     -967.8835944692
       77.2158660000    -1038.3320881156     1989.5269681517    -3085.7708571711    -1038.3320881156
       77.3572870000    -1166.6492198402     1845.7767971219    -3083.6546897739    -1166.6492198402
       77.4987080000    -1302.9603616927     1727.1129549582    -3084.1892844813    -1302.9603616927
       77.6401290000    -1391.6318054100     1667.8654721166    -3083.6655568982    -1391.6318054100
       77.7815500000    -1422.1186207937     1654.4720365109    -3075.9580566552    -1422.1186207937
       77.9229710000    -1416.3613118827     1660.7093117987    -3074.5334034943    -1416.3613118827
       78.0643920000    -1420.9429558551     1641.4960601079    -3070.8087415265    -1420.9429558551
       78.2058130000    -1442.1024375085     1618.9343042390    -3070.6512303420    -1442.1024375085
       78.3472340000    -1446.8551823031     1637.5949396261    -3069.2046310346    -1446.8551823031
       78.4886550000    -1396.3433123158     1717.3056110308    -3070.0829498523    -1396.3433123158
       78.6300760000    -1294.2882995496     1845.9401855977    -3074.9359232080    -1294.2882995496
       78.7714970000    -1156.4785354125     1992.1213446297    -3076.9520565273    -1156.4785354125
       78.9129180000    -1026.9063803573     2097.3231386193    -3078.1320045655    -1026.9063803573
       79.0543390000     -958.2058841541     2133.2259772359    -3080.4674033212     -958.2058841541
       79.1957600000     -968.0026045250     2074.9925258751    -3080.0043608171     -968.0026045250
       79.3371810000    -1072.5603715578     1935.4030919496    -3082.0958186004    -1072.5603715578
       79.4786020000    -1236.0595779400     1756.9445698189    -3082.0699439271    -1236.0595779400
       79.6200230000    -1413.1245831000     1585.5471205390    -3080.4123895105    -1413.1245831000
       79.7614440000    -1563.5249553962     1457.4717703348    -3079.1757240381    -1563.5249553962
       79.9028650000    -1659.4791438112     1392.1233678189    -3073.4114771570    -1659.4791438112
       80.0442860000    -1679.3796014675     1399.4453631425    -3069.8718329771    -1679.3796014675
       80.1857070000    -1650.8383661399     1442.0605181987    -3064.0725519493    -1650.8383661399
       80.3271280000    -1589.4098300847     1508.0575127070    -3064.7948083625    -1589.4098300847
       80.4685490000    -1519.3551844643     1576.8364119681    -3065.5166423066    -1519.3551844643
       80.6099700000    -1456.9853875493     1639.1111031197    -3066.2154128393    -1456.9853875493
       80.7513910000    -1399.4434033032     1692.7625397258    -3066.8331227616    -1399.4434033032
       80.8928120000    -1351.3349081868     1734.1803517230    -3063.7077568991    -1351.3349081868
       81.0342330000    -1312.8866081218     1764.2698787831    -3060.2685424723    -1312.8866081218
       81.1756540000    -1290.1149271191     1775.0644219291    -3063.3108911068    -1290.1149271191
       81.3170750000    -1299.9671536424     1748.6356511234    -3069.8108664590    -1299.9671536424
       81.4584960000    -1343.3928847170     1700.5212483352    -3069.4071008463    -1343.3928847170
       81.5999170000    -1393.5030898041     1651.3034360673    -3065.0737245819    -1393.5030898041
       81.7413380000    -1432.4478315575     1620.2625457353    -3067.8399609454    -1432.4478315575
       81.8827590000    -1458.6627989960     1603.8029312548    -3072.3371603435    -1458.6627989960
       82.0241800000    -1458.7307946849     1637.2910902222    -3077.5776157231    -1458.7307946849
       82.1656010000    -1412.1186411556     1696.0689321635    -3078.2457266452    -1412.1186411556
       82.3070220000    -1347.9762991475     1765.7909027825    -3079.0313013179    -1347.9762991475
       82.4484430000    -1277.2271373948     1836.8673115510    -3079.8384843750    -1277.2271373948
       82.5898640000    -1214.3187145830     1888.7484894927    -3080.4595310304    -1214.3187145830
       82.7312850000    -1184.0444564683     1894.9103555639    -3075.3783833354    -1184.0444564683
       82.8727060000    -1198.3510265971     1847.7624016592    -3073.7897706163    -1198.3510265971
       83.0141270000    -1270.2363916621     1752.1097648552    -3074.5898738550    -1270.2363916621
       83.1555480000    -1381.7101103588     1640.2319196386    -3076.8770047402    -1381.7101103588
       83.2969690000    -1487.0790234328     1550.5572056267    -3082.7289149093    -1487.0790234328
       83.4383900000    -1549.1170076243     1531.2746385383    -3087.5139617013    -1549.1170076243
       83.5798110000    -1541.2458537109     1571.1744827222    -3089.3968598365    -1541.2458537109
       83.7212320000    -1484.8335108739     1641.5958620927    -3091.5270779944    -1484.8335108739
       83.8626530000    -1418.8812730215     1699.0946619579    -3092.1851084117    -1418.8812730215
       84.0040740000    -1378.2520213437     1723.2137186147    -3092.5103828510    -1378.2520213437
       84.1454950000    -1368.7561983903     1722.1684604496    -3092.5813973680    -1368.7561983903
       84.2869160000    -1371.3036740668     1723.4548661071    -3092.6741575721    -1371.3036740668
       84.4283370000    -1356.9892322142     1756.2750206283    -3094.5982433495    -1356.9892322142
       84.5697580000    -1303.3786280369     1832.1133162290    -3095.4503808589    -1303.3786280369
       84.7111790000    -1216.3546009607     1928.7910194419    -3098.1404606413    -1216.3546009607
       84.8526000000    -1126.6596674894     2007.7500458383    -3099.0460603189    -1126.6596674894
       84.9940210000    -1074.3524405693     2030.3981126237    -3099.3895949235    -1074.3524405693
       85.1354420000    -1086.3845392915     1985.7723030239    -3099.0518898475    -1086.3845392915
       85.2768630000    -1155.2290305260     1901.2232783818    -3101.7577679370    -1155.2290305260
       85.4182840000    -1238.2991365967     1829.3111426850    -3101.1252478034    -1238.2991365967
       85.5597050000    -1296.4999988673     1784.9138774470    -3100.7643318412    -1296.4999988673
       85.7011260000    -1326.0556036211     1767.4572023085    -3097.2652582397    -1326.0556036211
       85.8425470000    -1327.7456487844     1780.6682299134    -3100.7247450685    -1327.7456487844
       85.9839680000    -1306.1878152003     1807.6729704491    -3099.3017810790    -1306.1878152003
       86.1253890000    -1271.4836913285     1851.0199666070    -3098.0817087291    -1271.4836913285
       86.2668100000    -1213.5883918812     1923.1497195163    -3098.9060353212    -1213.5883918812
       86.4082310000    -1128.6196011582     2020.1489273541    -3099.9910240333    -1128.6196011582
       86.5496520000    -1028.9723246198     2116.3234340212    -3098.1667575977    -1028.9723246198
       86.6910730000     -949.4791543475     2172.2011183103    -3102.8110328726     -949.4791543475
       86.8324940000     -932.1876817893     2162.5253358961    -3102.8192643247     -932.1876817893
       86.9739150000     -973.1245031778     2083.3940801062    -3099.4386860697     -973.1245031778
       87.1153360000    -1081.2012975532     1949.2542311889    -3102.3944761822    -1081.2012975532
       87.2567570000    -1220.6586078176     1816.8268923381    -3097.7976955994    -1220.6586078176
       87.3981780000    -1331.8359692840     1728.6284526181    -3099.7879600205    -1331.8359692840
       87.5395990000    -1388.7270974884     1701.8582965563    -3099.5946408714    -1388.7270974884
       87.6810200000    -1382.9674004884     1730.5885047216    -3096.2726325084    -1382.9674004884
       87.8224410000    -1348.5586120699     1768.2165911475    -3100.0473218691    -1348.5586120699
       87.9638620000    -1325.6659022759     1774.0235106597    -3100.1939931743    -1325.6659022759
       88.1052830000    -1336.5675318322     1748.1762962845    -3094.5884727877    -1336.5675318322
       88.2467040000    -1362.6473265416     1717.4440749809    -3095.9003526794    -1362.6473265416
       88.3881250000    -1389.8897680872     1704.9890245895    -3100.5350657254    -1389.8897680872
       88.5295460000    -1382.8829788974     1735.5805933494    -3100.9228578310    -1382.8829788974
       88.6709670000    -1334.3120025994     1798.1090634374    -3096.1239668372    -1334.3120025994
       88.8123880000    -1255.4218754373     1891.8811897338    -3092.1999142574    -1255.4218754373
       88.9538090000    -1142.1359681607     1998.6042689834    -3091.3260950335    -1142.1359681607
       89.0952300000    -1067.5506348020     2034.5886279820    -3095.3085024372    -1067.5506348020
       89.2366510000    -1079.9455045048     1979.5930163823    -3094.8682874722    -1079.9455045048
       89.3780720000    -1176.1478862115     1854.2643896696    -3089.3271955734    -1176.1478862115
       89.5194930000    -1297.5472637441     1737.8297339268    -3090.0472864173    -1297.5472637441
       89.6609140000    -1376.5789973051     1713.4918432039    -3091.6526511038    -1376.5789973051
       89.8023350000    -1330.4473416144     1830.0525300732    -3092.9086309327    -1330.4473416144
       89.9437560000    -1170.8913294026     2015.7925460736    -3096.2093209792    -1170.8913294026
       90.0851770000    -1013.9649700539     2133.5039436717    -3100.4379164151    -1013.9649700539
       90.2265980000     -972.3646145546     2099.8895084662    -3103.4988942373     -972.3646145546
       90.3680190000    -1078.2772670170     1936.1038853484    -3101.9599979745    -1078.2772670170
       90.5094400000    -1265.9493383262     1739.7714632931    -3100.0676701703    -1265.9493383262
       90.6508610000    -1428.2559775597     1620.9668106381    -3096.5375742304    -1428.2559775597
       90.7922820000    -1483.5425899512     1624.4237945727    -3096.6363845308    -1483.5425899512
       90.9337030000    -1427.1494251281     1727.6123028953    -3097.7503473893    -1427.1494251281
       91.0751240000    -1294.4306667248     1884.6309422493    -3102.8836352592    -1294.4306667248
       91.2165450000    -1135.7569523697     2048.0530810969    -3106.4854595809    -1135.7569523697
       91.3579660000     -987.5251584607     2172.7668003498    -3099.8119561422     -987.5251584607
       91.4993870000     -898.2482297612     2213.1493736129    -3096.8389693106     -898.2482297612
       91.6408080000     -899.6071959512     2171.5338207074    -3099.9580362886     -899.6071959512
       91.7822290000     -984.6471078318     2051.1998395097    -3098.8652454088     -984.6471078318
       91.9236500000    -1117.7341003275     1917.8208868106    -3101.3110814386    -1117.7341003275
       92.0650710000    -1232.6894697169     1829.1731054355    -3103.4445640421    -1232.6894697169
       92.2064920000    -1290.2489325832     1805.4619010642    -3103.2924930281    -1290.2489325832
       92.3479130000    -1294.7408526594     1814.2889824854    -3103.4703626682    -1294.7408526594
       92.4893340000    -1281.4307678161     1836.7062354396    -3107.0126401544    -1281.4307678161
       92.6307550000    -1262.2514146269     1846.8044942104    -3102.6655924121    -1262.2514146269
       92.7721760000    -1261.4065720433     1830.4276880502    -3099.4083182891    -1261.4065720433
       92.9135970000    -1279.1775775035     1804.3283927890    -3094.9436829593    -1279.1775775035
       93.0550180000    -1292.9137174883     1799.0623006172    -3092.5502300023    -1292.9137174883
       93.1964390000    -1283.1893721569     1815.5809346769    -3085.7530261634    -1283.1893721569
       93.3378600000    -1262.4198274637     1823.1749204017    -3084.2203182819    -1262.4198274637
       93.4792810000    -1267.3111686465     1804.8593343736    -3079.9048727050    -1267.3111686465
       93.6207020000    -1308.6942033077     1726.7843340363    -3081.4666491549    -1308.6942033077
